appid,game_title,tags,tag_count
227220,Sang-Froid - Tales of Werewolves,"Strategy, Werewolves, Tower Defense, Action, Indie, RPG, Adventure, Great Soundtrack, Singleplayer, Atmospheric, Third Person, Free to Play",12
227300,Euro Truck Simulator 2,"Driving, Transportation, Simulation, Open World, Automobile Sim, Realistic, Moddable, Relaxing, Exploration, Economy, Immersive Sim, Management, Atmospheric, Multiplayer, Controller, Family Friendly, Third Person, Adventure, Casual, Indie",20
227310,Euro Truck Simulator 2 - Going East!,"Simulation, Driving, Indie, Open World, Action, Multiplayer, Realistic, Singleplayer, Free to Play, Adventure, Moddable, Relaxing, Sandbox, Exploration, First-Person, Economy, TrackIR, Controller, Management",19
228200,Company of Heroes,"Strategy, World War II, RTS, War, Singleplayer, Multiplayer, Action, Military, Tactical, Violent, Historical, Base Building, Co-op, Real Time Tactics, Classic, Moddable, Mod, Story Rich, Mature, Great Soundtrack",20
228260,Fallen Enchantress: Legendary Heroes,"Magic, Singleplayer, Strategy, 4X, Fantasy, Tactical RPG, Grand Strategy, Replay Value, Diplomacy, Atmospheric, PvE, Exploration, Turn-Based Strategy, Turn-Based Tactics, Sandbox, City Builder, Lore-Rich, Dragons, Turn-Based Combat, Stylized",20
228360,Full Throttle Remastered,"Adventure, Point & Click, Comedy, Classic, Singleplayer, Funny, Story Rich, Great Soundtrack, 1990's, Remake, Cult Classic, Motorbike, Pixel Graphics, Atmospheric, Short, Old School",16
228380,Wreckfest,"Racing, Destruction, Automobile Sim, Simulation, Multiplayer, Driving, Physics, Action, Indie, Sports, Singleplayer, Realistic, Funny, Arcade, Early Access, Sandbox, Third Person, Co-op, Open World, Atmospheric",20
230070,The Age of Decadence,"Turn-Based Combat, Choices Matter, CRPG, Tactical RPG, Difficult, Turn-Based Tactics, RPG, Turn-Based Strategy, Turn-Based, Isometric, Post-apocalyptic, Rome, Multiple Endings, Nonlinear, Story Rich, Open World, Dark Fantasy, Fantasy, Old School, Tactical",20
230190,War for the Overworld,"Dungeon Crawler, Base Building, Sandbox, RTS, Management, Dark Comedy, Old School, Simulation, God Game, Strategy, Loot, City Builder, Fantasy, Underground, Villain Protagonist, Singleplayer, Funny, Level Editor, Colony Sim, Comedy",20
230410,Warframe,"Free to Play, Looter Shooter, Action RPG, Action, Third-Person Shooter, RPG, Third Person, Character Customization, Massively Multiplayer, Online Co-Op, Co-op, PvE, Singleplayer, Sci-fi, Space, Lore-Rich, Shooter, Hack and Slash, Parkour, Ninja",20
230820,The Night of the Rabbit,"Adventure, Point & Click, Indie, Fantasy, Puzzle, Story Rich, Singleplayer, Retro, Classic, Cult Classic, Atmospheric, 1990's, Great Soundtrack, Remake, Escape Room, Hand-drawn, 2D, Third Person, Hidden Object, Magic",20
231160,The Swapper,"Puzzle, Sci-fi, Atmospheric, Indie, Space, 2D, Platformer, Puzzle Platformer, Singleplayer, Adventure, Philosophical, Great Soundtrack, Psychological Horror, Metroidvania, Mystery, Exploration, Story Rich, Action, Side Scroller, Difficult",20
233130,Shadow Warrior,"Action, FPS, Swordplay, Gore, Comedy, First-Person, Hack and Slash, Singleplayer, Shooter, Adventure, Old School, Ninja, Dark Humor, Great Soundtrack, Demons, Reboot, Funny, Remake, Classic, Atmospheric",20
233230,Kairo,"Puzzle, Exploration, Indie, Atmospheric, Surreal, First-Person, Abstract, Adventure, Singleplayer, Mystery, Walking Simulator, VR, Horror, Minimalist, Story Rich, Psychological Horror, 3D",17
233270,Far Cry 3 - Blood Dragon,"FPS, 1980s, Comedy, Open World, Action, Great Soundtrack, Singleplayer, Cyberpunk, Adventure, Shooter, Sci-fi, Stealth, Retro, Funny, First-Person, Futuristic, Dragons, Parody, Atmospheric, Post-apocalyptic",20
233450,Prison Architect,"Simulation, Building, Sandbox, Base Building, Colony Sim, Strategy, Management, City Builder, 2D, Top-Down, Multiplayer, Resource Management, Economy, Singleplayer, Moddable, Capitalism, Funny, Replay Value, Indie, Casual",20
233550,Another World – 20th Anniversary Edition,"Adventure, Platformer, Action, Retro, Remake, Sci-fi, Singleplayer, 2D, Old School, Cinematic, Controller, Difficult, Atmospheric, Puzzle, 1990's, Classic, 2D Platformer, Puzzle Platformer, Aliens, Cult Classic",20
233700,Sword of the Stars: The Pit,"Roguelike, Dungeon Crawler, Perma Death, Sci-fi, Procedural Generation, Crafting, Turn-Based, Aliens, Lore-Rich, RPG, Strategy, 2D, Stylized, Loot, Traditional Roguelike, Zombies, Turn-Based Strategy, Supernatural, Survival, Adventure",20
233860,Kenshi,"Open World, Sandbox, RPG, Survival, Strategy, Building, Base Building, Singleplayer, Post-apocalyptic, Crafting, City Builder, Indie, Adventure, Simulation, Management, RTS, Character Customization, Ninja, Alternate History, Steampunk",20
233980,UnEpic,"RPG, Indie, Metroidvania, Platformer, Action, Comedy, 2D, Exploration, Fantasy, Adventure, Co-op, Singleplayer, Multiplayer, Funny, Side Scroller, Pixel Graphics, Retro, Magic, Epic, Online Co-Op",20
234140,Mad Max,"Open World, Vehicular Combat, Post-apocalyptic, Action, Driving, Singleplayer, Survival, Third Person, Adventure, Exploration, Automobile Sim, Atmospheric, Racing, Story Rich, Multiplayer, Sandbox, RPG, Shooter, Third-Person Shooter, War",20
234270,Ken Follett's The Pillars of the Earth,"Choices Matter, Adventure, Visual Novel, Indie, Story Rich, Point & Click, Medieval, Interactive Fiction, Casual, Based On A Novel, Atmospheric, Singleplayer, Historical, Great Soundtrack, Violent, Female Protagonist, Hand-drawn, Choose Your Own Adventure, RPG, 2D",20
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,"Anime, Fighting, Action, Adventure, Ninja, Multiplayer, Controller, Singleplayer, Beat 'em up, 3D Fighter, Open World, Fantasy, Local Multiplayer, PvP, Great Soundtrack, Co-op, Third Person, RPG, Atmospheric, Local Co-Op",20
235360,Prime World: Defenders,"Tower Defense, Strategy, Indie, Card Game, Singleplayer, Casual, Fantasy, RPG, Great Soundtrack, Tactical, Adventure, Survival, Classic, Action, Female Protagonist, Tactical RPG, Steampunk, Loot, Funny, Comedy",20
235540,Warhammer: End Times - Vermintide,"Action, Online Co-Op, Co-op, Dark Fantasy, First-Person, Gore, Games Workshop, Multiplayer, FPS, Fantasy, Hack and Slash, Atmospheric, Action RPG, Survival, Dwarf, RPG, Singleplayer, Adventure, Horror, Indie",20
235580,Sid Meier's Civilization V: Brave New World,"Strategy, Turn-Based, Turn-Based Strategy, 4X, Multiplayer, Addictive, Singleplayer, Historical, Grand Strategy",9
235600,Tom Clancy’s Splinter Cell Blacklist,"Stealth, Action, Co-op, Third Person, Shooter, Singleplayer, Multiplayer, Adventure, Tactical, Third-Person Shooter, Online Co-Op, Parkour, Story Rich, FPS, Controller, Strategy, Atmospheric, First-Person, RPG, Mature",20
236090,Dust: An Elysian Tail,"Action, Platformer, Metroidvania, Indie, RPG, Adventure, 2D, Singleplayer, Fantasy, Great Soundtrack, Beat 'em up, Hack and Slash, Exploration, Story Rich, Controller, Beautiful, Side Scroller, Anime, Action RPG, Atmospheric",20
236450,PAC-MAN™ Championship Edition DX+,"Arcade, Retro, Classic, Action, Score Attack, Remake, 2D, Great Soundtrack, Fast-Paced, Old School, Casual, Singleplayer, Addictive, Puzzle, Colorful, Strategy, Controller, Multiplayer, Pixel Graphics, Touch-Friendly",20
236730,Anomaly 2,"Strategy, Action, Indie, Tower Defense, Sci-fi, Singleplayer, Multiplayer, RTS, Touch-Friendly, Tactical, Top-Down",11
236850,Europa Universalis IV,"Grand Strategy, Strategy, Historical, Simulation, 4X, Alternate History, Wargame, Military, Diplomacy, Economy, Replay Value, Sandbox, Political, Real-Time with Pause, Moddable, Nonlinear, Co-op, Singleplayer, Management, Multiplayer",20
237430,Expeditions: Conquistador,"RPG, Strategy, Turn-Based, Indie, Historical, Turn-Based Strategy, Exploration, Tactical, Isometric, Story Rich, Turn-Based Combat, Multiple Endings, CRPG, Survival, Adventure, Singleplayer, Kickstarter, Hex Grid, Character Customization, Choices Matter",20
237740,Angry Video Game Nerd Adventures,"Platformer, Indie, Action, Difficult, Adventure, Retro, Comedy, Pixel Graphics, Singleplayer, Great Soundtrack, 2D, Funny, Memes, Side Scroller, Satire, Nudity, Gore, Violent, Controller, Old School",20
237850,Dreamfall Chapters,"Adventure, Story Rich, Choices Matter, Cyberpunk, Atmospheric, Female Protagonist, Fantasy, Singleplayer, Third Person, Point & Click, Lore-Rich, Futuristic, Sci-fi, Puzzle, Kickstarter, Choose Your Own Adventure, Exploration, Indie, Drama, Cinematic",20
237990,The Banner Saga,"RPG, Turn-Based, Strategy, Indie, Tactical, Turn-Based Strategy, Story Rich, Fantasy, Great Soundtrack, Kickstarter, Tactical RPG, Choices Matter, Hand-drawn, Atmospheric, Singleplayer, 2D, Strategy RPG, Crowdfunded, Adventure, Vikings",20
238010,Deus Ex: Human Revolution - Director's Cut,"Cyberpunk, Stealth, RPG, Sci-fi, FPS, Action, Singleplayer, Story Rich, Great Soundtrack, Transhumanism, Dystopian, First-Person, Atmospheric, Adventure, Immersive Sim, Inventory Management, Immersive, Shooter, Futuristic, Replay Value",20
238070,Shadow Warrior Classic (1997),"FPS, Classic, Free to Play, Action, Retro, Gore, Singleplayer, Shooter, 1990's, Ninja, First-Person, Comedy, Violent, Old School, Difficult, Boomer Shooter, Multiplayer, Pixel Graphics, Nudity, Funny",20
238320,Outlast,"Horror, First-Person, Survival Horror, Atmospheric, Psychological Horror, Gore, Singleplayer, Survival, Dark, Adventure, Action, Multiplayer, Indie, Stealth, Nudity, Parkour, Difficult, Walking Simulator, 3D Vision, Sci-fi",20
238910,Bionic Dues,"Strategy, RPG, Roguelike, Indie, Turn-Based, Turn-Based Strategy, Sci-fi, Mechs, Tactical, Robots, Roguelite, Singleplayer, Procedural Generation, Top-Down, Turn-Based Tactics, Turn-Based Combat, Great Soundtrack, 2D, Cyberpunk, Post-apocalyptic",20
239140,Dying Light,"Zombies, Survival Horror, Horror, Online Co-Op, Open World, Parkour, First-Person, Survival, Open World Survival Craft, Gore, FPS, Action, PvE, Stealth, PvP, Multiplayer, Post-apocalyptic, Story Rich, Action RPG, Hack and Slash",20
240760,Wasteland 2: Director's Cut,"RPG, Post-apocalyptic, Turn-Based, Strategy, Tactical, Isometric, Adventure, CRPG, Singleplayer, Kickstarter, Open World, Indie, Turn-Based Strategy, Sci-fi, Survival, Crowdfunded, Atmospheric, Exploration, Old School, Action RPG",20
241210,The Incredible Adventures of Van Helsing,"RPG, Hack and Slash, Action RPG, Action, Adventure, Indie, Loot, Co-op, Fantasy, Steampunk, Multiplayer, Dungeon Crawler, Singleplayer, Isometric, Dark Fantasy, Gothic, Vampire, Funny, Magic, Based On A Novel",20
241260,Sherlock Holmes: Crimes and Punishments,"Detective, Adventure, Mystery, Investigation, Crime, Puzzle, Story Rich, Atmospheric, Singleplayer, Point & Click, Choices Matter, Historical, Third Person, Open World, Action, Mature, First-Person, Horror, Classic, Indie",20
241369,Expansion - Europa Universalis IV: Conquest of Paradise,"Strategy, Simulation, Grand Strategy, Historical",4
241410,CastleStorm,"Indie, Funny, Destruction, Tower Defense, 2D, Action, Strategy, Fantasy, Casual, Co-op, Local Multiplayer, Singleplayer, Medieval, Comedy, Local Co-Op, Multiplayer, Split Screen, Physics, Arcade, RTS",20
241600,Rogue Legacy,"Roguevania, Platformer, Roguelike, Indie, 2D, Action Roguelike, Action, Singleplayer, Metroidvania, RPG, Roguelite, Pixel Graphics, Side Scroller, Fantasy, Controller, Arcade, Addictive, Adventure, Medieval, Exploration",20
241910,Goodbye Deponia,"Adventure, Point & Click, Comedy, Indie, Funny, Singleplayer, Puzzle, Story Rich, Escape Room, Hand-drawn, Classic, 2D, Steampunk, Cult Classic, Great Soundtrack, Retro, 1990's, Sexual Content",18
241930,Middle-earth™: Shadow of Mordor™,"Open World, Action, Fantasy, Adventure, RPG, Third Person, Stealth, Singleplayer, Action RPG, Assassin, Hack and Slash, Gore, Parkour, Story Rich, Atmospheric, Dark Fantasy, Magic, Lore-Rich, Based On A Novel, Sandbox",20
242050,Assassin’s Creed® IV Black Flag™,"Pirates, Open World, Assassin, Adventure, Action, Stealth, Parkour, Third Person, Naval, Multiplayer, Historical, Story Rich, Singleplayer, Exploration, Action-Adventure, Naval Combat, Atmospheric, RPG, Mature, Action RPG",20
242550,Rayman® Legends,"Platformer, Adventure, Local Co-Op, Action, 2D, Great Soundtrack, Co-op, Controller, 4 Player Local, Local Multiplayer, Funny, Family Friendly, Fast-Paced, Side Scroller, Singleplayer, Comedy, Beautiful, Music, Difficult, Atmospheric",20
242680,Nuclear Throne,"Action Roguelike, Roguelike, Pixel Graphics, Indie, Difficult, Bullet Hell, Action, Roguelite, Top-Down Shooter, Great Soundtrack, Post-apocalyptic, Shooter, Local Co-Op, Top-Down, Singleplayer, 2D, Twin Stick Shooter, Perma Death, RPG, Local Multiplayer",20
242700,Injustice: Gods Among Us Ultimate Edition,"Fighting, Superhero, Action, Multiplayer, Arcade, Comic Book, Local Multiplayer, Singleplayer, Controller, 2D Fighter, Beat 'em up, Competitive, 2.5D, Story Rich, Atmospheric, 2D, 3D Vision, Gore, Great Soundtrack, Co-op",20
242940,Anachronox,"RPG, Cyberpunk, Sci-fi, Comedy, Classic, Turn-Based, Singleplayer, Funny, Third Person, Adventure, Story Rich, JRPG, Atmospheric, Cult Classic, Great Soundtrack",15
242960,Blood Omen 2: Legacy of Kain,"Action, Vampire, Dark Fantasy, Classic, Gothic, Adventure, Third Person, Singleplayer, Story Rich, Fantasy, Atmospheric, Violent, Stealth, Hack and Slash, Horror, Gore, Action-Adventure, Steampunk, Villain Protagonist",19
243000,Omikron: The Nomad Soul,"RPG, Sci-fi, Cyberpunk, Great Soundtrack, FPS, Futuristic, Adventure, Cult Classic, Classic, Soundtrack, Open World, 1990's, Fighting, Story Rich, Action, Combat, Shooter, First-Person, Singleplayer, Third Person",20
243040,Startopia,"Simulation, Management, Strategy, Funny, RTS, Base Building, Sci-fi, Comedy, City Builder, Space, Colony Sim, Singleplayer, Real-Time with Pause, Sandbox, Aliens, Multiplayer, God Game, Life Sim, Local Multiplayer, 3D",20
243800,Gas Guzzlers Extreme,"Combat Racing, Vehicular Combat, Racing, Action, Automobile Sim, Multiplayer, Shooter, Sports, Zombies, Arena Shooter, Co-op, Singleplayer, Driving, Destruction, Funny, Arcade, Controller, Open World, Fast-Paced, Casual",20
243970,"Invisible, Inc.","Cyberpunk, Difficult, Turn-Based Tactics, Isometric, Strategy, Tactical RPG, Stealth, Roguelite, Sci-fi, Tactical, Turn-Based, Perma Death, Roguelike, Procedural Generation, Female Protagonist, Choices Matter, Turn-Based Strategy, Turn-Based Combat, Simulation, Singleplayer",20
244160,Homeworld Remastered Collection,"Space, Strategy, RTS, Sci-fi, Classic, Tactical, Great Soundtrack, Story Rich, Atmospheric, Multiplayer, Remake, Simulation, Singleplayer, Moddable, Epic, Action, Adventure, Futuristic, Female Protagonist, 4X",20
244210,Assetto Corsa,"Racing, Automobile Sim, Simulation, Multiplayer, Driving, VR, Realistic, Sports, Moddable, Open World, Controller, Singleplayer, Physics, First-Person, Replay Value, Indie, Action, 3D Vision, TrackIR, Artificial Intelligence",20
244450,Men of War: Assault Squad 2,"Strategy, World War II, War, RTS, Simulation, Action, Tactical, Military, Multiplayer, Real Time Tactics, Tanks, Realistic, Historical, Co-op, Singleplayer, Destruction, Atmospheric, Difficult, Classic, Adventure",20
244850,Space Engineers,"Space, Sandbox, Building, Multiplayer, Survival, Open World Survival Craft, Simulation, Open World, Physics, Crafting, Destruction, Co-op, Futuristic, Sci-fi, Indie, Singleplayer, Action, Strategy, Adventure, Early Access",20
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,"Adventure, Action, Post-apocalyptic, Story Rich, Singleplayer, Hack and Slash, Third Person, Action-Adventure, Sci-fi, Atmospheric, Robots, Platformer, Great Soundtrack, Parkour, Linear, 3D Platformer, Female Protagonist, Controller, 3D Vision, Nudity",20
245450,Wizardry 8,"RPG, Party-Based RPG, Dungeon Crawler, Sci-fi, Turn-Based Combat, Classic, First-Person, Fantasy, Adventure, CRPG, Turn-Based, Singleplayer, Old School, Exploration, Atmospheric, Open World, Difficult, Character Customization, Grid-Based Movement",19
246580,The Typing of The Dead: Overkill,"Typing, On-Rails Shooter, Zombies, Comedy, Action, Education, Parody, Arcade, Funny, Score Attack, Horror, Singleplayer, First-Person, Multiplayer, Shooter, Co-op, Gore, FPS, Great Soundtrack, Mature",20
324800,Shadow Warrior 2,"Action, Gore, Looter Shooter, FPS, Co-op, Multiplayer, Ninja, Hack and Slash, Shooter, Swordplay, First-Person, Comedy, Open World, Demons, Loot, Singleplayer, Funny, Adventure, Parkour, Memes",20
325724,Dying Light: The Following,"Action, RPG, Open World, Zombies, Multiplayer, Parkour, First-Person, Co-op, Survival, Adventure, FPS, Horror, Gore, Driving, Shooter, Survival Horror, Singleplayer, Story Rich, Atmospheric, Great Soundtrack",20
327030,Worms W.M.D,"Strategy, Multiplayer, Action, Turn-Based Strategy, Funny, Local Multiplayer, 2D, Turn-Based, Co-op, Shooter, Singleplayer, Local Co-Op, Comedy, Classic, Memes, Casual, Platformer, War, Adventure, Gore",20
327740,TRON 2.0,"FPS, Action, Sci-fi, First-Person, Cyberpunk, Shooter, Singleplayer, Classic, Futuristic, Atmospheric, RPG, Adventure, Multiplayer, Cult Classic",14
328270,Leviathan: The Last Day of the Decade,"Visual Novel, Adventure, Story Rich, Indie, Point & Click, Atmospheric, Great Soundtrack, Choices Matter, Singleplayer, Dark Fantasy, Steampunk, Detective, Fantasy, Puzzle",14
329050,Devil May Cry 4 Special Edition,"Action, Hack and Slash, Character Action Game, Great Soundtrack, Singleplayer, Spectacle fighter, Third Person, Stylized, Difficult, Classic, Story Rich, Anime, Adventure, Atmospheric, Beat 'em up, Replay Value, Female Protagonist, Controller, Remake, Demons",20
329530,Age of Wonders III - Eternal Lords Expansion,"Strategy, RPG, Turn-Based Strategy, 4X",4
330020,Children of Morta,"Multiplayer, Roguelike, Pixel Graphics, RPG, Online Co-Op, Hack and Slash, Action Roguelike, Roguelite, Local Co-Op, Dungeon Crawler, Action, Co-op, Story Rich, Singleplayer, Action RPG, 2D, Isometric, Procedural Generation, Fantasy, Action-Adventure",20
330260,The Dream Machine: Chapter 5,"Adventure, Indie, Casual, Point & Click, 2D, Great Soundtrack, Atmospheric, Singleplayer, Episodic, Exploration, Third Person, Story Rich, Surreal, Psychedelic, Puzzle, Mature, Mystery, Drama, Interactive Fiction, Horror",20
331470,Everlasting Summer,"Visual Novel, Story Rich, Free to Play, Anime, Great Soundtrack, Choices Matter, Mature, Romance, Singleplayer, Nudity, Multiple Endings, 2D, Dating Sim, Replay Value, Mystery, Adventure, Comedy, Indie, Classic, Casual",20
332200,Axiom Verge,"Metroidvania, Indie, Pixel Graphics, Platformer, Action, Great Soundtrack, 2D, Sci-fi, Adventure, Retro, Exploration, Singleplayer, Atmospheric, Cyberpunk, Side Scroller, Difficult, Aliens, Shooter, Horror, Story Rich",20
332800,Five Nights at Freddy's 2,"Horror, Singleplayer, Survival Horror, Robots, Psychological Horror, Difficult, First-Person, Dark, Indie, Survival, Point & Click, Strategy, Atmospheric, Story Rich, Mystery, Fast-Paced, Jump Scare, Resource Management, Historical, Perma Death",20
333930,Dirty Bomb®,"Hero Shooter, Free to Play, FPS, Multiplayer, Shooter, Action, Team-Based, First-Person, Fast-Paced, Co-op, PvP, Class-Based, Competitive, Parkour, Massively Multiplayer, Post-apocalyptic, Controller, Singleplayer, Open World, Gore",20
334230,Town of Salem,"Multiplayer, Strategy, Mystery, Indie, RPG, Social Deduction, Casual, Werewolves, Funny, Survival, Tactical, 2D, Massively Multiplayer, Memes, Comedy, Family Friendly, Party-Based RPG, Action, Strategy RPG, 2.5D",20
334940,Yoku's Island Express,"Pinball, Metroidvania, Adventure, Platformer, Singleplayer, Family Friendly, Indie, Cute, Puzzle Platformer, Great Soundtrack, Physics, 2D, Open World, Hand-drawn, Controller, Casual, Exploration",17
335000,Tormentum - Dark Sorrow,"Point & Click, Dark Fantasy, Adventure, Dark, Puzzle, Atmospheric, Horror, Indie, Great Soundtrack, 2D, Fantasy, Casual, Story Rich, Choices Matter, Gore, Singleplayer, Gothic, Psychedelic, Classic, Psychological Horror",20
335240,Transformice,"Free to Play, Multiplayer, Massively Multiplayer, Funny, 2D, Platformer, Casual, Cute, Racing, Adventure, Online Co-Op, Indie, Survival, Strategy, Mouse only, Co-op, Family Friendly, Comedy, Puzzle, Action",20
335670,LISA: The Painful,"Dark Humor, RPG, Story Rich, RPGMaker, 2D, Psychological Horror, Post-apocalyptic, Indie, Choices Matter, Pixel Graphics, Dark, JRPG, Adventure, Singleplayer, Party-Based RPG, Funny, Comedy, Atmospheric, Horror, Side Scroller",20
337000,Deus Ex: Mankind Divided,"Cyberpunk, Stealth, RPG, Sci-fi, Story Rich, Action, Atmospheric, Singleplayer, Futuristic, First-Person, Immersive Sim, Illuminati, FPS, Great Soundtrack, Open World, Shooter, Conspiracy, Dystopian, Transhumanism, Adventure",20
341800,Keep Talking and Nobody Explodes,"Co-op, Local Multiplayer, Puzzle, Party Game, Board Game, Local Co-Op, Multiplayer, Party, VR, Casual, Indie, Difficult, Team-Based, Family Friendly, Funny, Asymmetric VR, Moddable, Procedural Generation, Simulation, Strategy",20
345240,SHOGUN: Total War™ - Collection,"Strategy, Action, Historical, Classic, War, Singleplayer, Grand Strategy, Turn-Based Strategy, RTS, Multiplayer",10
345260,Medieval: Total War™ - Collection,"Strategy, Action, Medieval, Historical, RTS, Turn-Based Strategy, Classic, Grand Strategy, Turn-Based, Singleplayer, Atmospheric, Great Soundtrack, Tactical",13
345820,Shantae and the Pirate's Curse,"Platformer, Metroidvania, Female Protagonist, 2D, Great Soundtrack, Pixel Graphics, Action, Adventure, Anime, Indie, Cute, Singleplayer, Pirates, Funny, Side Scroller, RPG, Difficult, Sexual Content, Comedy, Fantasy",20
345980,The Evil Within: The Assignment,"Action, Horror, Survival Horror, Stealth, Gore, Female Protagonist, Atmospheric",7
346940,Shadowrun: Hong Kong - Extended Edition,"RPG, Cyberpunk, Turn-Based, Isometric, Indie, Story Rich, Strategy, Turn-Based Tactics, Adventure, CRPG, Singleplayer, Turn-Based Combat, Sci-fi, Atmospheric, Kickstarter, Tactical, Great Soundtrack, Fantasy, Female Protagonist, Character Customization",20
347720,Soda Drinker Pro,"Psychological Horror, Simulation, Memes, Surreal, Action, Illuminati, Great Soundtrack, Anime, Sexual Content, Cold War, Nudity, Story Rich, Walking Simulator, Singleplayer, First-Person, Dating Sim, Funny, Survival Horror, Horror, Female Protagonist",20
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,"Anime, Fighting, Action, Multiplayer, Ninja, Adventure, Story Rich, Local Multiplayer, Singleplayer, Third Person, Great Soundtrack, Open World, Fantasy, Co-op, Atmospheric, Online Co-Op, Local Co-Op, Beat 'em up, Memes, Heist",20
350080,Wolfenstein: The Old Blood,"FPS, Action, World War II, Alternate History, Shooter, Gore, Singleplayer, Stealth, First-Person, Zombies, Atmospheric, Story Rich, War, Adventure, Sci-fi, Horror, Blood, Mature, Funny, Multiplayer",20
352710,Homeworld 2 Remastered Soundtrack,"Strategy, Simulation",2
353052,Dead Rising 2 - Soldier of Fortune Pack,"Action, Adventure",2
355790,Styx: Shards of Darkness,"Stealth, Singleplayer, Action, Adventure, Violent, Story Rich, Atmospheric, Third Person, Assassin, Parkour, Dark Fantasy, Co-op, Fantasy, Multiplayer, Dark Humor, Open World, Memes, RPG, Difficult, Comedy",20
356500,STAR WARS™ Galactic Battlegrounds Saga,"Strategy, RTS, Action, Multiplayer, Singleplayer, Classic, Sci-fi, Base Building, 2D, Real-Time, Great Soundtrack",11
358470,The Talos Principle: Road To Gehenna,"Adventure, Puzzle, Exploration, Indie, Action, Atmospheric, First-Person, Sci-fi, Story Rich, Philosophical, Great Soundtrack, Difficult, Singleplayer",13
359100,Q.U.B.E. 2,"Adventure, Action, Indie, Puzzle, First-Person, Female Protagonist, Singleplayer, Sci-fi, Simulation, Space, Atmospheric, 3D, Great Soundtrack, Puzzle Platformer, Epic",15
360880,Nightfall: Escape,"Indie, Gore, Violent, Adventure, Simulation, Horror, First-Person, Female Protagonist, Survival",9
360960,POSTAL 2: Paradise Lost,"Action, Adventure, Indie, Gore, FPS, Violent, Comedy, Dark Humor, Post-apocalyptic, Open World, First-Person, Shooter, Sandbox, Sexual Content, Classic, Singleplayer, Funny, Nudity, Zombies, Parody",20
362680,Fran Bow,"Psychological Horror, Point & Click, Story Rich, 2D, Puzzle, Horror, Adventure, Indie, Dark, Singleplayer, Atmospheric, Female Protagonist, Psychological, Gore, Surreal, Dark Fantasy, Fantasy, Hand-drawn, Great Soundtrack, Hidden Object",20
362890,Black Mesa,"FPS, Remake, Action, Sci-fi, First-Person, Singleplayer, Shooter, Atmospheric, Classic, Story Rich, Great Soundtrack, Aliens, Zombies, Adventure, Horror, Multiplayer, Indie, Mod, Early Access, Gore",20
363440,Mega Man Legacy Collection,"Platformer, Retro, Classic, Action, 2D, Sci-fi, Pixel Graphics, Great Soundtrack, Difficult, Singleplayer, Side Scroller, 1980s, Robots, 1990's, Remake, Shooter, Anime, Old School, Controller, 2D Platformer",20
363680,Battlefleet Gothic: Armada,"Strategy, Warhammer 40K, Space, RTS, Sci-fi, Games Workshop, Multiplayer, Singleplayer, Tactical, Real Time Tactics, Gothic, Fantasy, Action, War, Co-op, Naval, Great Soundtrack, Survival, Dark Fantasy",19
365360,Battle Brothers,"Strategy, RPG, Medieval, Open World, War, Turn-Based Tactics, Turn-Based Strategy, Sandbox, Character Customization, Tactical, Simulation, Tactical RPG, Action, Turn-Based Combat, Replay Value, Moddable, Turn-Based, Singleplayer, Historical, Adventure",20
365450,Hacknet,"Hacking, Simulation, Programming, Typing, 2D, Singleplayer, Story Rich, Great Soundtrack, Choices Matter, Crime, Atmospheric, Cyberpunk, Detective, Logic, Education, Adventure, Difficult, Dystopian, Sci-fi, Indie",20
367500,Dragon's Dogma: Dark Arisen,"RPG, Open World, Character Customization, Fantasy, Action, Adventure, Singleplayer, Action RPG, Dragons, Dark Fantasy, Third Person, Magic, Exploration, Atmospheric, Great Soundtrack, Story Rich, Difficult, Multiplayer, JRPG, Hack and Slash",20
367520,Hollow Knight,"Metroidvania, Souls-like, Platformer, 2D, Indie, Great Soundtrack, Difficult, Singleplayer, Atmospheric, Exploration, Adventure, Story Rich, Hand-drawn, Multiple Endings, Action, Dark Fantasy, Open World, Cute, Controller, Side Scroller",20
368340,CrossCode,"Action RPG, Pixel Graphics, RPG, Puzzle, Indie, Female Protagonist, Singleplayer, Great Soundtrack, 2D, Story Rich, Adventure, Action, Anime, Retro, Sci-fi, JRPG, Action-Adventure, Difficult, Cyberpunk, Open World",20
369150,Cities: Skylines - After Dark,"Simulation, Strategy, City Builder, Singleplayer, Sandbox, Management",6
370910,Kathy Rain,"Point & Click, Adventure, Pixel Graphics, Mystery, Female Protagonist, Detective, Indie, Singleplayer, Story Rich, Psychological Horror, Puzzle, Noir, Retro, Hand-drawn, Third Person, Supernatural, RPG, Atmospheric, Choices Matter, Exploration",20
373420,Divinity: Original Sin - Enhanced Edition,"RPG, Turn-Based, Co-op, Adventure, Fantasy, Party-Based RPG, Strategy, Turn-Based Combat, Story Rich, CRPG, Character Customization, Open World, Singleplayer, Local Co-Op, Isometric, Multiplayer, Indie, Turn-Based Strategy, Great Soundtrack, Split Screen",20
373740,Pillars of Eternity - The White March Part II,"RPG, Isometric",2
